cities,name,address,description,score,url,bonus,latitude,longitude
St Malo,Best Western Alexandra,"138 Boulevard Hebert - Grande Plage du Sillon, Sillon, 35400 Saint-Malo, France","Bénéficiant d'un accès direct à la plage de Saint-Malo, le Best Western Alexandra offre une vue imprenable sur la plage et la mer. Ses chambres décorées avec élégance se trouvent à seulement 150 mètres des thermes de la ville.Certaines des chambres entièrement équipées disposent de leur propre terrasse privée. Le Best Western Alexandra possède également une terrasse bien exposée, un restaurant gastronomique, un bar, des salons agréables et une réception ouverte 24h/24. Des chambres accessibles aux personnes à mobilité réduite sont également disponibles.Le restaurant L'Etrave sert une cuisine gastronomique mettant à l'honneur les fruits de mer dans la salle à manger décorée avec goût. Vous pourrez également déguster des fruits de mer ainsi que des spécialités régionales sur la terrasse, tout en admirant la vue panoramique sur la mer.Sur place, un parking sécurisé est disponible moyennant des frais supplémentaires ainsi qu'une borne de recharge pour les voitures électriques. C'est le quartier préféré des voyageurs visitant Saint-Malo, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.L'établissement Best Western Alexandra accueille des clients Booking.com depuis le 15 déc. 2007.Chaîne hôtelière/marque:Best WesternEn voir plus",8.3,https://www.booking.com/hotel/fr/best-western-alexandra.fr.html,    Parking    Chambres familiales    Connexion Wi-Fi gratuite    Front de mer    Restaurant    Chambres non-fumeurs    Plateau/bouilloire dans tous les hébergements    Bar,48.65716461,-2.00131685
St Malo,Hotel Le Croiseur Intra Muros,"2, Place De La Poissonnerie, Intra muros, 35400 Saint-Malo, France","Saint-Malo - séjournez au cœur de la ville–Excellent emplacement - voir la carteVous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Le Croiseur Intra Muros ! Connectez-vous pour économiser.Situé à Saint-Malo, à 400 mètres du casino, l’Hotel Le Croiseur Intra Muros propose de nombreux équipements, dont une terrasse, un salon commun, un bar et une connexion Wi-Fi gratuite. L’hôtel vous accueille à proximité de plusieurs sites d’intérêt, comme le port ferry de la Cale de Dinan, à 400 mètres, ou l’Espace Duguay Trouin et le Palais du Grand Large, tous deux situés à 600 mètres.Toutes les chambres de l’Hotel Le Croiseur Intra Muros disposent d'un bureau, d’une armoire et d’une salle de bains privative. Certains logements comportent un balcon.Vous pourrez déguster un petit-déjeuner continental sur place. De nombreux restaurants et commerces ainsi qu’un centre de thalassothérapie vous attendent à proximité.Vous séjournerez à moins de 1 km du terminal ferry du Naye et à 14 minutes à pied du fort du Petit Bé. Enfin, l’aéroport de Dinard-Bretagne, le plus proche, est implanté à 8 km de l’Hotel Le Croiseur Intra Muros. C'est le quartier préféré des voyageurs visitant Saint-Malo, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.L'établissement Hotel Le Croiseur Intra Muros accueille des clients Booking.com depuis le 18 mai 2007.En voir plus",8.5,https://www.booking.com/hotel/fr/le-croiseur.fr.html,    Parking    Chambres familiales    Connexion Wi-Fi gratuite    Chambres non-fumeurs    Terrasse    Bar,48.64956493,-2.02441603
St Malo,Résidence Néméa Le Domaine des Mauriers,"Rue des Mauriers, 35400 Saint-Malo, France","La Résidence Néméa Le Domaine des Mauriers vous propose des hébergements indépendants à 10 minutes de route du centre de Saint-Malo. Elle donne accès à des piscines intérieure et extérieure chauffée, à un sauna ainsi qu’à une salle de sport.Chaque appartement comprend un salon, une table à manger, une kitchenette équipée ainsi qu’une terrasse ou un balcon privés.En juillet et en août, un club pour enfants est disponible pour les enfants de 4 à 12 ans.Un parking privé est disponible gratuitement sur place. Les hébergements ne sont qu'à 50 mètres de boutiques et de restaurants ainsi qu'à 4 km de la plage. L'établissement Résidence Néméa Le Domaine des Mauriers accueille des clients Booking.com depuis le 17 mai 2013.Chaîne hôtelière/marque:Néméa MerEn voir plus",7.5,https://www.booking.com/hotel/fr/le-domaine-des-mauriers.fr.html,    2 piscines    Parking gratuit    Animaux domestiques admis    Chambres familiales    Connexion Wi-Fi gratuite,48.62802437,-1.97798415
St Malo,chambre d'hôte et gîte du jardin des corsaires,"5 Rue du Val Saint-Joseph, 35400 Saint-Malo, France","Dotée d'un jardin, d'une terrasse et d'une vue sur le jardin, la chambre d'hôte et gîte Le jardin des corsaires est situé à Saint-Malo, à 2,3 km de la plage du Sillon. Vous séjournerez à environ 2,4 km de la plage de Rochebonne et à 3,4 km du palais du Grand Large. Cette maison d'hôtes propose des chambres familiales.Toutes les chambres de cette maison d'hôtes comprennent une armoire. Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux. Certaines chambres comprennent une cuisine équipée d'un lave-vaisselle. Les chambres sont équipées d'un bureau et d'une télévision.Un petit-déjeuner buffet ou continental est servi sur place.Vous séjournerez à 3,5 km du casino Barrière de Saint-Malo et à 3,7 km du fort national. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 75 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.L'établissement chambre d'hôte et gîte du jardin des corsaires accueille des clients Booking.com depuis le 15 août 2019.En voir plus",9.4,https://www.booking.com/hotel/fr/le-jardin-des-corsaires.fr.html,    Parking gratuit    Chambres familiales    Connexion Wi-Fi gratuite    Chambres non-fumeurs    Terrasse,48.645792,-1.982793
St Malo,L'AccrocheCoeur,"9 Rue Thevenard, Intra muros, 35400 Saint-Malo, France","Saint-Malo - séjournez au cœur de la ville–Excellent emplacement - voir la carteSitué à Saint-Malo, à 200 mètres de la plage de Bon Secours, L'AccrocheCoeur offre une vue sur la ville. Il propose un salon commun, un service de concierge et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Vous séjournerez à proximité d'attractions populaires telles que le Palais du Grand Large, le casino Barrière Saint-Malo et le fort national.Tous les logements de cette maison d'hôtes sont équipés d'une bouilloire et d'un iPad. Toutes les chambres disposent d'une salle de bains privative, d'un sèche-cheveux et de linge de lit.Un petit-déjeuner continental et sans gluten est servi tous les matins sur place.Vous séjournerez à proximité des plages de Mole, d'Eventail et de Grand Bé. L'aéroport de Caen-Carpiquet, le plus proche, est implanté à 162 km. C'est le quartier préféré des voyageurs visitant Saint-Malo, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.L'établissement L'AccrocheCoeur accueille des clients Booking.com depuis le 21 juin 2021.En voir plus",9.3,https://www.booking.com/hotel/fr/l-39-accrochecoeur.fr.html,    Parking gratuit    Connexion Wi-Fi gratuite    Chambres non-fumeurs,48.648137,-2.027065
St Malo,La Cordee by Cocoonr,"7 Rue de la Pie qui Boit, Intra muros, 35400 Saint-Malo, France","Saint-Malo - séjournez au cœur de la ville–Excellent emplacement - voir la carteDoté d'une connexion Wi-Fi gratuite, l'établissement La Cordee by Cocoonr est situé à Saint-Malo, à 200 mètres de la plage de Bon Secours, à 300 mètres de celle de Mole et à 700 mètres de celle d'Eventail. Cet appartement se trouve à 1,4 km du fort national et à 2,5 km de la tour Solidor.Cet appartement comprend 2 chambres, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis.Vous séjournerez à proximité du Grand Bé, du Palais du Grand Large et du casino Barrière Saint-Malo. L'aéroport de Dinard-Pleurtuit-Saint-Malo, le plus proche, est à 14 km. C'est le quartier préféré des voyageurs visitant Saint-Malo, selon les commentaires clients indépendants.L'établissement La Cordee by Cocoonr accueille des clients Booking.com depuis le 31 oct. 2018.En voir plus",8.9,https://www.booking.com/hotel/fr/la-cordee-saint-malo.fr.html,    Chambres familiales    Connexion Wi-Fi gratuite    Chambres non-fumeurs,48.64795607,-2.02716374
St Malo,ibis Saint-Malo Madeleine,"Avenue du General De Gaulle / Impasse de La Peupleraie, 35400 Saint-Malo, France","L'hôtel ibis Saint-Malo Madeleine bénéficie d'une grande terrasse dotée du chauffage avec un coin salon couvert. La connexion Wi-Fi et le parking sur place sont gratuits. L'établissement est situé à 10 minutes en voiture du centre de Saint-Malo et à 10 minutes à pied de l'aquarium de la ville.Les chambres sont équipées de la climatisation et d'une télévision à écran plat avec des chaînes internationales. Chacune possède une salle de bains privative.Un petit-déjeuner buffet, composé de plats sucrés et salés, comme des œufs, de la salade de fruits, des yaourts et des jus, est servi chaque matin. Des viennoiseries cuites sur place et des madeleines françaises fraîches sont aussi proposées, ainsi qu'une boisson chaude et un fruit à emporter. En dehors des heures régulières, un petit-déjeuner plus léger est servi à partir de 4h00.Vous pourrez vous détendre dans le bar confortable, qui propose un service de collation 24h/24.L'ibis Saint-Malo Madeleine dispose également d'un espace d'affaires, d'un coin salon et d'un snack-bar ouvert 24h/24.La plage et le centre historique de Saint-Malo, avec son château et la tombe de Chateaubriand, se trouvent à 10 minutes de route de l'hôtel. L'établissement ibis Saint-Malo Madeleine accueille des clients Booking.com depuis le 10 avr. 2008.Chaîne hôtelière/marque:ibisEn voir plus",7.7,https://www.booking.com/hotel/fr/ibis-saint-malo-madeleine.fr.html,    Parking gratuit    Animaux domestiques admis    Chambres familiales    Connexion Wi-Fi gratuite    Chambres non-fumeurs    Équipements pour les personnes handicapées    Bar,48.62597716,-1.99032784
St Malo,Hotel Ajoncs d'Or,"10 rue des Forgeurs, Intra muros, 35400 Saint-Malo, France","Saint-Malo - séjournez au cœur de la ville–Excellent emplacement - voir la carteL'hôtel Ajoncs d'Or se situe au cœur des remparts historiques de la ville fortifiée de Saint-Malo, à 350 mètres du port de plaisance de la ville. Vous bénéficierez gratuitement d'une connexion Wi-Fi.Desservies par un ascenseur, les chambres insonorisées à la décoration unique sont dotées d’œuvres d'art originales. Les hébergements possèdent une salle de bains privative et une télévision par satellite.Un petit-déjeuner buffet est servi quotidiennement dans la grande salle à manger lumineuse. Vous pourrez déguster un verre au bar sur place.L'hôtel est idéalement situé pour profiter pleinement des nombreux restaurants célèbres de Saint-Malo. En période estivale, la station balnéaire est animée et vous y participerez à de nombreuses activités en plein air, notamment sur la plage. La gare ferroviaire de Saint-Malo se trouve à 1,8 km. Un parking privé est disponible moyennant un supplément et sur réservation préalable. C'est le quartier préféré des voyageurs visitant Saint-Malo, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.L'établissement Hotel Ajoncs d'Or accueille des clients Booking.com depuis le 18 févr. 2005.En voir plus",8.4,https://www.booking.com/hotel/fr/ajoncsdor.fr.html,    Parking    Animaux domestiques admis    Chambres familiales    Connexion Wi-Fi gratuite    Chambres non-fumeurs    Équipements pour les personnes handicapées    Bar,48.64735692,-2.02519655
St Malo,Le Britannic,"1 avenue louis martin, 35400 Saint-Malo, France","Situé à Saint-Malo, à moins de 1,2 km de la plage du Sillon et à 1,5 km de celle d'Eventail, l'établissement Le Britannic propose une connexion Wi-Fi gratuite. Il se trouve à environ 1,9 km du fort national, à 2 km du Grand Bé et à 2,6 km de la tour Solidor. Il se trouve à 4,2 km du fort de Petit-Bé et à 8,3 km du parc de Port-Breton.Toutes les chambres sont équipées d'une bouilloire. Le linge de lit et les serviettes sont fournis.Un petit-déjeuner continental est servi sur place.Vous séjournerez à proximité de la plage des Bas-Sablons, du palais du Grand Large et du casino Barrière Saint-Malo. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 75 km. L'établissement Le Britannic accueille des clients Booking.com depuis le 1 nov. 2017.En voir plus",7.4,https://www.booking.com/hotel/fr/le-britannic.fr.html,    Connexion Wi-Fi gratuite    Chambres non-fumeurs,48.64678829,-2.00719357
Mont Saint Michel,Hôtel Vert,"La Caserne, 50170 Le Mont-Saint-Michel, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Vert ! Connectez-vous pour économiser.Situé à 2 km du Mont-Saint-Michel, sur la côte normande, l'Hôtel Vert propose des chambres décorées dans des tons pastel dotées d'une salle de bains privative, d'une télévision ainsi que d'une connexion Wi-Fi gratuite.Vous pourrez savourer une cuisine régionale au restaurant La Rôtisserie. Le bar L'Équinoxe s'ouvre sur une terrasse privée.Le Vert Hotel possède également une réception ouverte 24h/24, un parking privé, un supermarché sur place et une boutique de souvenirs. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.L'établissement Hôtel Vert accueille des clients Booking.com depuis le 9 déc. 2010.En voir plus",7.9,https://www.booking.com/hotel/fr/vert.fr.html,    Parking    Animaux domestiques admis    Chambres familiales    Connexion Wi-Fi gratuite    Restaurant    Chambres non-fumeurs    Bar,48.61470049,-1.50961697
Mont Saint Michel,Mercure Mont Saint Michel,"La Caserne, 50170 Le Mont-Saint-Michel, France","Installé dans des espaces verts à seulement 2 km de l'abbaye du Mont-Saint-Michel, le Mercure Mont Saint Michel propose des chambres spacieuses avec salle de bains privative, un bar-restaurant et de nombreuses places de parking gratuites.Les chambres du Mercure Mont Saint Michel sont dotées de la climatisation, d'un plateau/bouilloire et d'une télévision par satellite/câble à écran plat.Le restaurant Le Pré Salé, célèbre dans la région, prépare de délicieux fruits de mer ainsi que des spécialités régionales. Le bar Le Normandy sert des boissons dans un cadre convivial et décontracté.Le Mercure Mont Saint Michel vous accueille à 6,5 km de Pontorson et à 52 km de Saint-Malo. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.L'établissement Mercure Mont Saint Michel accueille des clients Booking.com depuis le 7 juil. 2009.Chaîne hôtelière/marque:MercureEn voir plus",8.2,https://www.booking.com/hotel/fr/mont-saint-michel.fr.html,    Parking gratuit    Animaux domestiques admis    Chambres familiales    Restaurant    Équipements pour les personnes handicapées    Chambres non-fumeurs    Plateau/bouilloire dans tous les hébergements    Bar,48.61424653,-1.51054502
Mont Saint Michel,La Mère Poulard,"Grande Rue, 50170 Le Mont-Saint-Michel, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Mère Poulard ! Connectez-vous pour économiser.Occupant un bâtiment historique, l'hôtel La Mère Poulard jouit d'un emplacement idéal au cœur du Mont-Saint-Michel. Décorées dans un style classique, ses chambres donnent sur la baie, l'abbaye ou la cité médiévale.Toutes les chambres de l'hôtel La Mère Poulard sont équipées d'une télévision à écran plat et d'une connexion Wi-Fi gratuite. Leur salle de bains privative comporte une baignoire.Au prestigieux restaurant de l'hôtel La Mère Poulard, vous pourrez savourer des plats traditionnels dont sa fameuse omelette connue dans le monde entier. Vous pourrez tranquillement prendre un verre au piano-bar qui surplombe la baie du Mont-Saint-Michel.L'hôtel possède un magasin spécialisé dans les produits gastronomiques régionaux. La réception est ouverte 24h/24.Vous pourrez choisir parmi de nombreuses activités dont les randonnées pédestres, les balades à vélo ou bien la visite du Mont-Saint-Michel. Avranches se trouve à 23 minutes de route et Saint-Malo à 45 minutes de La Mère Poulard. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.L'établissement La Mère Poulard accueille des clients Booking.com depuis le 30 mars 2010.En voir plus",7.0,https://www.booking.com/hotel/fr/la-mere-poulard.fr.html,    Parking    Animaux domestiques admis    Chambres familiales    Connexion Wi-Fi gratuite    Restaurant    Chambres non-fumeurs    Bar,48.63508532,-1.51053965
Mont Saint Michel,Hotel Gabriel,"Route du Mont Saint Michel, 50170 Le Mont-Saint-Michel, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Gabriel ! Connectez-vous pour économiser.L’Hotel Gabriel se trouve à 1,6 km du Mont-Saint-Michel. L’établissement est à seulement 25 minutes à pied des remparts de la vieille ville. Il propose une connexion Wi-Fi gratuite ainsi que des chambres avec salle de bains privative.Accessibles par des escaliers, les chambres spacieuses de l'hôtel comprennent la télévision par satellite. Chaque hébergement dispose d’une salle de bains pourvue d’une douche.Un petit-déjeuner buffet est disponible tous les matins. La Rôtisserie sert des spécialités normandes et bretonnes.L’Hotel Gabriel est situé à 6 minutes en voiture de l’autoroute E401. Vous séjournerez également à 7,3 km de la gare TGV de Pontorson qui dessert Paris. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.L'établissement Hotel Gabriel accueille des clients Booking.com depuis le 12 janv. 2010.En voir plus",7.9,https://www.booking.com/hotel/fr/hotel-gabriel.fr.html,    Parking    Animaux domestiques admis    Chambres familiales    Connexion Wi-Fi gratuite    Restaurant    Équipements pour les personnes handicapées,48.61538141,-1.51070997
Mont Saint Michel,Hotel De La Digue,"La Caserne, 50170 Le Mont-Saint-Michel, France","L'hôtel De La Digue est un établissement traditionnel situé en Normandie, à seulement 5 minutes en navette ou à 30 minutes de marche du Mont-Saint-Michel. La connexion Wi-Fi est gratuite dans l'ensemble des locaux. Le restaurant sur place sert une cuisine française classique et offre une vue panoramique sur le Mont-Saint-Michel.Spacieuses et joliment décorées, les chambres sont dotées d'une télévision. Certaines chambres doubles donnent sur la rivière Couesnon.Vous pourrez prendre un verre au bar de l'hôtel ou sur la terrasse. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.L'établissement Hotel De La Digue accueille des clients Booking.com depuis le 4 oct. 2010.En voir plus",7.1,https://www.booking.com/hotel/fr/de-la-digue.fr.html,    Parking    Animaux domestiques admis    Chambres familiales    Connexion Wi-Fi gratuite    Restaurant    Chambres non-fumeurs    Bar,48.61688155,-1.51091784
Mont Saint Michel,Les Terrasses Poulard,"Grande Rue, 50170 Le Mont-Saint-Michel, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Terrasses Poulard ! Connectez-vous pour économiser.Occupant 2 bâtiments différents au cœur du Mont-Saint-Michel, l'établissement historique Les Terrasses Poulard propose des hébergements avec une vue sur la baie, le village et la rue.Décorées dans un style moderne, les chambres sont accessibles par des escaliers. Certaines présentent de grandes fenêtres donnant sur la baie. Toutes sont dotées d'une télévision et d'une salle de bains privative.Le petit-déjeuner est servi au restaurant de l'Auberge de la Mère Poulard, à 2 minutes à pied. Spécialisé dans la cuisine française et régionale, le restaurant est aussi ouvert pour le déjeuner et le dîner. Vous pourrez également prendre vos repas, des boissons et des collations au restaurant La Confiance sur place.L'établissement Les Terrasses Poulard comporte un bar, ainsi qu'une réception ouverte 24h/24 avec une bagagerie.La région constitue un cadre idéal pour diverses activités telles que la pêche, le vélo et la randonnée à pied. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.L'établissement Les Terrasses Poulard accueille des clients Booking.com depuis le 23 déc. 2005.En voir plus",7.3,https://www.booking.com/hotel/fr/les-terrasses-poulard.fr.html,    Parking    Animaux domestiques admis    Connexion Wi-Fi gratuite    Restaurant,48.63534943,-1.51037872
Mont Saint Michel,Le Saint Aubert,"La Caserne, 50170 Le Mont-Saint-Michel, France","Niché dans un écrin de verdure, à seulement 2 km du Mont-Saint-Michel, Le Saint Aubert vous accueille dans un cadre chaleureux et convivial.Cet établissement vous propose des chambres paisibles et confortables entourées de jardins fleuris.Après une journée de découverte du Mont-Saint-Michel, vous pourrez déguster une délicieuse cuisine régionale dans le cadre pittoresque d'une ancienne ferme.Le personnel serviable sera heureux de vous recommander un grand nombre de sites d'intérêt et les visites à faire dans la région. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,9 pour un séjour à deux.L'établissement Le Saint Aubert accueille des clients Booking.com depuis le 9 oct. 2009.En voir plus",7.1,https://www.booking.com/hotel/fr/hotel-saint-aubert.fr.html,    Parking    Animaux domestiques admis    Chambres familiales    Connexion Wi-Fi gratuite    Équipements pour les personnes handicapées    Chambres non-fumeurs    Bar,48.61293783,-1.51010513
Mont Saint Michel,Le Mouton Blanc,"Grande Rue , 50170 Le Mont-Saint-Michel, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Mouton Blanc ! Connectez-vous pour économiser.Situé au pied de l'abbaye, le Mouton Blanc Hotel vous accueille dans son bâtiment historique datant du XIVe siècle. Il propose des chambres confortables avec une décoration simple et accueillante.Les chambres sont réparties dans 3 bâtiments dont un offre des vues sur le Mont-Saint-Michel et un autre comporte des chambres de style médiéval.Le restaurant du Mouton Blanc vous servira une cuisine locale traditionnelle dans la salle à manger ou sur la terrasse. Vous dégusterez aussi un petit-déjeuner chaque matin.Enfin lors de votre séjour au Mouton Blanc Hotel, vous pourrez bénéficier de services personnalisés sur demande pour des visites, des loisirs et d'autres activités. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,4 pour un séjour à deux.L'établissement Le Mouton Blanc accueille des clients Booking.com depuis le 21 déc. 2009.En voir plus",7.0,https://www.booking.com/hotel/fr/le-mouton-blanc-le-mont-saint-michel.fr.html,    Parking    Animaux domestiques admis    Chambres familiales    Restaurant    Chambres non-fumeurs    Bar,48.63602298,-1.50989592
Mont Saint Michel,La Vieille Auberge,"Grande Rue, 50170 Le Mont-Saint-Michel, France","La Vieille Auberge vous accueille dans le village médiéval du Mont-Saint-Michel, à quelques pas de la célèbre abbaye du Mont-Saint-Michel. L’établissement propose une connexion Wi-Fi gratuite, un restaurant et une terrasse avec vue sur la baie du Mont-Saint-Michel.Les chambres sont aménagées dans 2 bâtiments annexes et accessibles par de multiples escaliers. Un bâtiment comprend des chambres standard donnant sur la rue principale et l’autre bâtiment, situé en haut du village, abrite des chambres avec vue sur la mer. Tous les logements disposent d’une télévision à écran plat et d’une salle de bains privative avec une baignoire ou une douche.L’hôtel comporte un bar et un restaurant servant une cuisine française traditionnelle.Vous séjournerez à 24 km d’Avranches et à 49 km de Cancale. La ville de Dol-de-Bretagne se trouve à 30 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,7 pour un séjour à deux.L'établissement La Vieille Auberge accueille des clients Booking.com depuis le 20 déc. 2013.En voir plus",7.1,https://www.booking.com/hotel/fr/la-vieille-auberge-le-mont-saint-michel.fr.html,    Parking    Chambres familiales    Connexion Wi-Fi gratuite    Restaurant    Chambres non-fumeurs    Bar,48.636063,-1.511457
Mont Saint Michel,Le Relais Saint Michel,"La Caserne, 50170 Le Mont-Saint-Michel, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Relais Saint Michel ! Connectez-vous pour économiser.Le Relais Saint Michel vous accueille face à la baie du Mont-Saint-Michel. Les chambres de cet hôtel (à l'exception de la chambre lits jumeaux Saint-Michel avec vue intérieure) possèdent toutes une terrasse privée et certaines vous offrent une vue panoramique sur le Mont-Saint-Michel.Insonorisées, confortables et spacieuses, les chambres sont dotées d'équipements modernes, dont un minibar et une connexion Wi-Fi gratuite. Leurs salles de bains sont privatives.Le restaurant de l'hôtel vous servira une cuisine traditionnelle. Lors de votre séjour, vous pourrez prendre un verre ou un repas sur la terrasse qui offre une vue sur le Mont-Saint-Michel.Un service de navette gratuit s'arrête en face de l'établissement et relie le célèbre Mont-Saint-Michel en seulement 10 minutes. Des gilets de sécurité vous seront proposés si vous souhaitez faire une promenade la nuit. Par ailleurs, si vous arrivez en voiture, vous pourrez profiter d'un espace de stationnement surveillé moyennant des frais supplémentaires. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.L'établissement Le Relais Saint Michel accueille des clients Booking.com depuis le 1 déc. 2005.En voir plus",7.8,https://www.booking.com/hotel/fr/le-relais-saint-michel.fr.html,    Parking    Animaux domestiques admis    Chambres familiales    Connexion Wi-Fi gratuite    Restaurant    Chambres non-fumeurs    Bar,48.61758727,-1.51039615
Mont Saint Michel,Auberge Saint Pierre,"Grande Rue, 50170 Le Mont-Saint-Michel, France","L'Auberge Saint-Pierre occupe une maison à colombages du XIVe siècle située au Mont-Saint-Michel, une île accessible à marée basse. Elle allie le charme d'époque des poutres apparentes à des éléments de confort moderne comme une télévision et une connexion Wi-Fi gratuite. Les chambres de l'Auberge Saint Pierre disposent d'une salle de bains privative avec une baignoire ou une douche. Certaines offrent une vue sur la mer. L'établissement sert un petit-déjeuner buffet tous les matins. Vous pourrez prendre vos repas au restaurant authentique présent sur place qui sert une cuisine normande traditionnelle et des plats de poisson.Installé dans la rue principale menant à l'abbaye, cet hôtel constitue un pied-à-terre idéal pour visiter le mont Saint-Michel. Certaines chambres se trouvent dans 2 bâtiments séparés accessibles par de nombreuses marches. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.L'établissement Auberge Saint Pierre accueille des clients Booking.com depuis le 12 déc. 2007.En voir plus",7.9,https://www.booking.com/hotel/fr/auberge-saint-pierre.fr.html,    Parking    Chambres familiales    Connexion Wi-Fi gratuite    Restaurant    Chambres non-fumeurs    Bar,48.63568798,-1.50988251
Mont Saint Michel,Le Relais Du Roy,"La Caserne, 50170 Le Mont-Saint-Michel, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Relais Du Roy ! Connectez-vous pour économiser.Le Relais Du Roy est un hôtel 3 étoiles situé au bord du Couesnon, à seulement 1,5 km du Mont Saint-Michel et à 50 mètres de la navette gratuite.Décorées dans un style classique, toutes les chambres comprennent une télévision par satellite à écran plat, un téléphone et un plateau de bienvenue. Elles comprennent également une salle de bains privative pourvue d’une baignoire ou d’une douche, d’articles de toilettes gratuits et d’un sèche-cheveux. Certaines chambres possèdent un balcon.Un petit-déjeuner buffet est servi tous les matins.Une épicerie se trouve à moins de 3 minutes à pied. La ville de Pontorson est quant à elle accessible à 7 km. Un espace de stationnement privé est disponible moyennant des frais supplémentaires. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.L'établissement Le Relais Du Roy accueille des clients Booking.com depuis le 20 mai 2006.En voir plus",7.9,https://www.booking.com/hotel/fr/le-relais-du-roy.fr.html,    Parking    Animaux domestiques admis    Chambres familiales    Connexion Wi-Fi gratuite    Restaurant    Chambres non-fumeurs    Plateau/bouilloire dans tous les hébergements,48.6162627,-1.51090577
Mont Saint Michel,Hôtel la Croix Blanche,"grande rue, 50170 Le Mont-Saint-Michel, France","Situé au cœur du village médiéval du Mont-Saint-Michel, l'Hôtel La Croix Blanche possède une terrasse et un bar.Les chambres de l'Hôtel La Croix Blanche disposent d'une télévision par satellite à écran plat et d'un minibar. Gratuit Une connexion Wi-Fi est disponible gratuitement.En plus de la visite du Mont-Saint-Michel et de son abbaye, vous pourrez vous rendre à Saint-Malo, à 50 km de l'hôtel. La gare de Dol-de-Bretagne est à 30 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.L'établissement Hôtel la Croix Blanche accueille des clients Booking.com depuis le 4 févr. 2013.En voir plus",7.6,https://www.booking.com/hotel/fr/ha-el-la-croix-blanche.fr.html,    Parking    Chambres familiales    Connexion Wi-Fi gratuite    Restaurant    Chambres non-fumeurs,48.63573406,-1.50986105
